applicant_id,age,monthly_income,annual_income,employment_type,years_employed,existing_loans,credit_score,emi_to_income_ratio,geo_mismatch,video_stress_score,default_label
52446d89,54,43484,521811,business,5,2,585,0.187,0,0.6252,0
11df39ec,26,35532,426388,business,1,1,644,0.4292,0,0.3115,0
7ca3e277,28,36266,435203,self_employed,2,0,724,0.3734,0,0.2589,0
9096ec1e,32,20697,248368,salaried,0,2,654,0.3206,0,0.4493,0
9a5625de,22,14396,172758,salaried,0,0,843,0.1144,0,0.2888,0
e85a9daf,44,42833,513999,business,4,1,736,0.222,0,0.0712,0
93c5dcde,34,38985,467830,salaried,1,0,673,0.4006,0,0.4385,0
480a76dd,23,28031,336378,salaried,1,3,672,0.1355,0,0.2573,0
fb669a04,26,28540,342489,salaried,0,1,811,0.3569,0,0.2885,0
495663a5,26,36501,438013,self_employed,2,0,628,0.2075,0,0.2546,0
3b216557,44,28958,347507,business,9,1,725,0.5236,0,0.534,1
b05e3aff,39,48024,576294,self_employed,1,1,626,0.3171,0,0.0696,0
9c155d91,33,48962,587554,business,2,0,739,0.4406,0,0.0522,0
e1bcdf9e,31,33613,403356,salaried,3,0,806,0.1475,0,0.007,0
de43c82c,32,31582,378985,self_employed,4,0,822,0.3949,0,0.0416,0
437fa48e,52,39425,473100,salaried,10,0,855,0.2344,0,0.0592,0
0b21e15c,32,9564,114778,salaried,4,1,657,0.4148,0,0.1953,0
315df7c6,43,33974,407693,salaried,2,1,685,0.3615,0,0.6303,0
1f863c03,31,16962,203554,self_employed,1,0,570,0.4312,0,0.3063,0
5b08f7bd,51,42295,507541,salaried,11,4,596,0.2101,0,0.3524,0
09a2a5a9,22,52547,630572,salaried,0,1,734,0.2414,0,0.1384,0
921e7cf3,43,11123,133477,salaried,8,0,567,0.5522,0,0.0522,1
1157bda1,27,47405,568864,salaried,2,2,599,0.2353,0,0.3965,0
eb29eaf1,57,33374,400498,self_employed,5,0,573,0.564,1,0.3409,1
636d6a1d,41,43763,525162,salaried,5,1,643,0.2299,0,0.3387,0
ef1e4aae,21,54770,657241,salaried,0,2,718,0.386,0,0.2937,0
99007a41,25,38657,463888,salaried,1,1,723,0.1494,0,0.1796,0
1f3ca35c,41,37265,447190,salaried,9,0,812,0.4627,0,0.247,0
c4b570d3,41,20752,249030,student,3,3,777,0.4195,0,0.1542,0
ca5916c5,40,23635,283627,business,1,3,627,0.3487,0,0.393,0
cabb2563,36,86214,1034569,business,3,0,503,0.4791,1,0.2865,1
794202f9,31,54769,657234,salaried,2,2,773,0.13,0,0.0594,0
6943704f,45,43112,517354,salaried,9,0,734,0.2684,0,0.0916,0
4b1ff581,26,22744,272936,self_employed,0,2,547,0.4386,0,0.1872,1
b955b057,35,41073,492882,salaried,0,0,525,0.2368,0,0.189,1
87b47daa,28,28785,345429,student,0,2,562,0.5228,0,0.0965,1
a9f6a798,28,95355,1144263,self_employed,2,0,701,0.331,0,0.0476,0
04acb438,30,65271,783254,business,0,0,556,0.1286,0,0.3265,0
8281ffa2,27,24056,288673,self_employed,2,1,602,0.1018,1,0.4523,0
2c35bccd,40,25163,301958,self_employed,7,0,687,0.242,0,0.1301,0
6ab570d7,21,31620,379444,salaried,0,1,670,0.1352,0,0.2598,0
11c02c22,39,62545,750547,business,4,0,700,0.1215,0,0.0984,0
f5fa0ce0,28,57439,689268,self_employed,2,0,641,0.554,0,0.1472,1
fdab9f63,35,13125,157507,salaried,2,2,722,0.3476,0,0.2539,0
f4c1e659,33,42285,507423,business,1,1,668,0.141,0,0.2066,0
6b99d5cf,30,59076,708914,salaried,1,1,576,0.227,0,0.4291,0
4a0bc5fd,47,31801,381620,salaried,8,1,580,0.2309,0,0.2005,0
559ea2a7,31,44877,538525,salaried,3,2,611,0.2288,0,0.3067,0
5acc4e87,42,82218,986619,self_employed,3,0,675,0.41,0,0.2781,0
cdfacd7d,42,65568,786819,self_employed,6,1,573,0.5792,1,0.0987,1
29f60cb7,32,43630,523565,salaried,1,0,694,0.4239,0,0.4914,0
7b63c178,22,40788,489461,salaried,0,0,583,0.3632,0,0.5643,0
49fa411d,26,34442,413314,salaried,0,1,724,0.3555,0,0.2635,0
4ccc08fd,47,45038,540456,salaried,3,2,751,0.2576,0,0.2024,0
ef4dc859,39,32052,384629,salaried,1,1,583,0.4714,0,0.2397,0
e783a118,36,56247,674973,salaried,1,2,610,0.3711,0,0.085,0
4f92b4a2,29,22058,264703,student,3,1,706,0.5345,0,0.2143,1
54add207,52,26558,318700,self_employed,12,3,721,0.1004,0,0.4695,0
89279ff7,26,29228,350743,salaried,2,2,512,0.5744,0,0.5662,1
1977f8f3,36,60925,731108,salaried,3,1,623,0.4703,0,0.1482,0
582f5c5e,40,50204,602449,business,2,2,713,0.114,0,0.5059,0
c29cb31c,21,40169,482033,salaried,0,1,737,0.4576,0,0.4885,0
f9ae6b4f,27,41051,492616,salaried,0,1,560,0.1839,0,0.5856,0
88bfb154,30,14281,171373,salaried,0,1,724,0.1758,0,0.3417,0
102e0d3d,43,46966,563592,business,4,1,771,0.1746,0,0.3955,0
9069f000,30,21279,255349,self_employed,4,0,638,0.3463,0,0.2928,0
9bc2db99,21,25753,309037,business,0,0,744,0.2047,0,0.2194,0
70235e41,21,141526,1698315,salaried,0,0,652,0.1569,0,0.457,0
a3a3a943,27,43402,520826,self_employed,1,3,726,0.1962,0,0.2477,0
d3bbdd44,21,36973,443684,salaried,0,1,873,0.3727,0,0.2432,0
f7d8be60,42,31332,375994,salaried,7,1,615,0.178,0,0.2253,0
7f110712,43,60715,728581,salaried,4,0,677,0.459,0,0.4777,0
51b4974b,35,21203,254444,salaried,6,2,533,0.5388,0,0.6714,1
46678146,32,26869,322434,salaried,1,1,424,0.2805,0,0.336,1
d6010f51,42,58174,698089,salaried,8,1,605,0.546,0,0.4593,1
8fea32cc,42,34610,415325,salaried,3,1,828,0.2518,0,0.2388,0
6f955fd0,25,41272,495267,self_employed,1,2,758,0.5871,0,0.2061,1
a2b16171,26,26352,316229,salaried,2,1,655,0.4109,0,0.4163,0
8adff4b8,42,45023,540287,salaried,9,1,509,0.1041,0,0.0949,1
f97d57ff,37,27204,326449,salaried,3,0,568,0.5789,0,0.3229,1
aa36c63b,41,16751,201022,salaried,0,0,789,0.5685,0,0.7725,1
0ad2b56c,26,53985,647825,self_employed,0,1,609,0.4931,0,0.2873,0
56dd4386,27,23035,276431,student,2,1,436,0.2778,0,0.1631,0
156f020e,39,19527,234325,business,4,2,616,0.4772,0,0.2359,0
1cd62dc1,28,22111,265335,self_employed,2,2,755,0.1771,0,0.5311,0
816ff77d,21,35425,425109,salaried,0,1,522,0.1575,0,0.3754,1
eea30817,28,24672,296073,self_employed,1,0,517,0.1064,0,0.1156,1
259ec83e,32,79504,954059,self_employed,3,0,628,0.4149,0,0.2071,0
b1f4455e,52,56959,683509,business,8,0,659,0.1379,0,0.0875,0
848d03e4,26,36424,437093,salaried,1,2,757,0.2189,0,0.224,0
1289c45b,34,22782,273387,salaried,5,0,607,0.1312,0,0.2833,0
babfbf27,55,53323,639877,salaried,6,1,819,0.5501,0,0.2071,1
63d9f82b,24,39896,478755,salaried,0,3,772,0.2927,1,0.2827,0
a943610d,41,25301,303621,business,5,1,682,0.1504,0,0.1215,0
9e6275f3,27,38631,463577,self_employed,2,0,673,0.1505,0,0.4743,0
836be738,39,38190,458288,student,5,3,666,0.4243,0,0.2776,0
0d854681,58,24654,295855,business,12,1,632,0.2826,0,0.6817,0
42815f82,42,18522,222269,salaried,2,0,655,0.2514,0,0.0697,0
7b6fb9bd,36,59711,716537,salaried,2,1,708,0.2165,0,0.1302,0
66299f37,25,48134,577617,salaried,1,1,709,0.4813,0,0.0855,0
d8f5b1e6,33,32691,392293,student,3,2,794,0.3834,0,0.2246,0
68cd9877,29,44088,529057,salaried,3,0,647,0.5793,0,0.1984,1
b584d8d8,21,51983,623799,salaried,0,3,596,0.4388,0,0.0677,0
9d7a5d12,21,28905,346865,self_employed,0,3,646,0.1394,0,0.1858,0
3139ef4c,26,30074,360889,salaried,0,1,658,0.4546,1,0.1552,0
f50b13ba,34,76434,917210,salaried,4,1,532,0.3452,0,0.2436,1
08719866,46,25963,311562,salaried,2,0,658,0.4521,1,0.3325,0
5f082dbe,27,81255,975062,salaried,0,1,614,0.3078,0,0.1877,0
56a7f4fc,36,157700,1892405,salaried,6,1,691,0.246,0,0.1103,0
d6d3c6d9,21,39396,472753,salaried,0,2,690,0.2413,0,0.4552,0
81b9ea9a,26,16140,193689,salaried,2,0,819,0.5023,0,0.3513,0
c35d4c42,21,33453,401447,student,0,1,760,0.5421,0,0.3571,1
4c7304d1,57,36210,434520,salaried,5,2,645,0.5544,0,0.1421,1
f82c2819,36,33718,404626,business,5,0,768,0.2168,0,0.2992,0
97a412dc,36,62913,754965,salaried,3,2,691,0.5685,0,0.4355,1
11d5d543,40,28143,337720,business,7,0,645,0.2688,0,0.3406,0
5eda317c,60,42873,514478,salaried,1,0,657,0.1753,0,0.3924,0
f24b6f09,30,41873,502487,salaried,2,1,687,0.1703,0,0.2329,0
5124dfb1,25,42502,510029,self_employed,0,0,595,0.4376,0,0.1965,0
51fcaa26,55,22924,275095,self_employed,15,3,745,0.4493,0,0.5419,0
d9921641,22,53181,638173,salaried,0,0,558,0.5238,0,0.2783,0
062e901c,47,22238,266865,salaried,4,1,696,0.4094,0,0.0659,0
1f3f3567,34,41782,501389,salaried,5,1,852,0.1851,0,0.5683,0
a5dd13c8,39,43937,527244,salaried,2,0,645,0.3527,0,0.2081,0
be2ef10a,21,22326,267923,business,0,1,794,0.3342,0,0.1718,0
4ae3f896,60,21549,258599,salaried,11,3,736,0.3135,0,0.1694,0
8bdd0bb8,31,29844,358136,business,1,2,724,0.2892,0,0.6201,0
b92ba2c6,27,57811,693733,salaried,0,0,703,0.5718,0,0.4632,1
4036d94b,40,42375,508511,self_employed,4,2,648,0.2153,1,0.1992,0
a06950d4,28,56025,672301,self_employed,1,2,686,0.2469,0,0.3996,0
7aae533f,39,58039,696479,self_employed,6,0,660,0.1426,0,0.4171,0
7de3c82b,22,49000,588006,salaried,0,0,730,0.2864,0,0.1875,0
45373aca,36,34441,413298,salaried,4,1,784,0.4314,0,0.3411,0
72da491b,28,8108,97298,salaried,1,0,828,0.3239,0,0.4822,0
fe02cea4,27,47615,571391,self_employed,1,0,735,0.3712,0,0.0821,0
ccfc4c45,25,100520,1206242,business,0,1,791,0.4217,0,0.5098,0
4a51d5dc,43,25069,300838,student,5,1,706,0.3675,0,0.3289,0
f22acf8e,31,34399,412796,business,3,2,633,0.2262,0,0.2431,0
957f4a0f,33,77892,934704,self_employed,5,2,736,0.531,0,0.1235,1
d07f9b48,39,44441,533303,salaried,1,2,716,0.3792,0,0.2331,0
2f56c765,46,43276,519322,salaried,11,0,597,0.1922,0,0.1985,0
0fff2394,25,29014,348171,self_employed,0,0,533,0.3027,0,0.1823,1
9e0c8078,37,39763,477165,business,2,0,623,0.3777,0,0.1766,0
0ea200d9,25,38284,459408,salaried,1,0,705,0.1122,0,0.2838,0
c128f086,32,42124,505499,salaried,1,1,686,0.1173,0,0.3883,0
816fb4de,45,20882,250589,self_employed,6,4,648,0.1941,0,0.3108,0
61c09908,21,103705,1244464,self_employed,0,2,643,0.2443,0,0.3874,0
d16ca95b,25,35272,423275,salaried,0,2,545,0.184,0,0.38,1
694442df,32,22288,267465,salaried,0,0,675,0.4622,1,0.2297,0
583fdfea,38,25497,305965,salaried,2,1,838,0.4899,0,0.364,0
d2cae2ec,47,21269,255234,student,8,1,704,0.4837,0,0.5036,0
8459ece2,21,31219,374629,self_employed,0,2,553,0.2511,0,0.3446,0
d0077cce,49,30281,363376,salaried,6,0,759,0.4404,0,0.4912,0
a06cbdf8,40,54506,654072,self_employed,7,1,669,0.4459,0,0.4039,0
3ca46c85,32,19702,236431,salaried,4,1,768,0.2324,0,0.0538,0
78ed6e54,21,18759,225109,self_employed,0,1,568,0.3243,0,0.2485,0
6cb189a6,29,14134,169618,self_employed,0,1,610,0.3532,0,0.2285,0
45eee478,45,41201,494417,salaried,4,5,655,0.547,0,0.1816,1
dfdd0b0b,35,47495,569946,salaried,0,1,843,0.4868,0,0.0922,0
7f50e5a8,33,8000,96000,salaried,3,1,722,0.5714,0,0.0688,1
fc71c132,25,42239,506871,business,1,1,609,0.5606,1,0.6036,1
07ae4fc8,42,25380,304570,self_employed,7,1,743,0.4859,0,0.1426,0
9b6ae276,33,55812,669751,student,4,2,691,0.2784,1,0.121,0
d3a16895,32,83098,997183,salaried,4,2,737,0.2491,0,0.3082,0
b6d431e2,34,16187,194249,business,3,3,739,0.5516,0,0.3818,0
60ef5e4b,28,26975,323711,salaried,0,0,729,0.5217,0,0.0071,1
e63890f1,26,55643,667717,salaried,1,0,634,0.423,0,0.3515,0
79049b43,21,55803,669647,salaried,0,2,675,0.185,0,0.3451,0
60522c6c,28,32729,392755,business,3,0,630,0.579,0,0.2323,1
208c73fd,21,53081,636978,salaried,0,1,436,0.2986,0,0.3632,1
15ad4c5c,39,43291,519496,self_employed,8,4,840,0.2586,0,0.2559,0
580bcb69,28,54469,653629,self_employed,1,1,672,0.3175,0,0.4078,0
ec5af147,31,56182,674189,business,2,1,688,0.5799,0,0.2881,1
f62b1d3c,34,33098,397182,salaried,2,0,638,0.3801,0,0.1619,0
8cc70ef6,26,50993,611919,salaried,2,0,570,0.4158,0,0.1704,0
8ed06971,23,33283,399402,student,0,0,553,0.3027,0,0.4472,0
c589ad1e,37,51877,622533,salaried,5,2,605,0.1251,0,0.4742,0
a80873dc,53,25058,300704,salaried,5,3,689,0.3233,0,0.2551,0
442e0d5d,44,42786,513434,salaried,5,3,568,0.467,0,0.2232,0
9e7b8472,47,42365,508389,business,4,2,657,0.3924,0,0.1834,0
57bd46dc,22,53643,643716,salaried,0,0,642,0.3367,0,0.0757,0
0000e6eb,33,33280,399367,salaried,0,0,721,0.4592,0,0.2486,0
3d5f5420,33,22916,274999,salaried,4,0,508,0.5438,0,0.1612,1
bf8aafc0,49,33827,405927,student,4,3,705,0.3743,0,0.1449,0
c9fa5c03,44,18235,218829,self_employed,7,0,695,0.3043,0,0.4507,0
5d23bebc,33,28968,347620,student,3,0,658,0.3629,0,0.2115,0
1cedf0b0,21,17249,206992,business,0,0,614,0.2358,0,0.4455,1
937cde7c,23,36243,434918,student,0,0,537,0.1445,0,0.3772,0
7f2b0bd9,41,57350,688210,salaried,0,2,686,0.4794,0,0.5103,0
b2ad4afa,31,53503,642041,self_employed,0,2,568,0.5312,0,0.5173,1
3c521e04,33,16317,195807,business,4,1,830,0.2963,0,0.0799,0
8f2ee2db,41,39175,470108,self_employed,5,1,669,0.3272,0,0.4494,0
ac975098,46,108249,1298993,salaried,3,1,810,0.5332,0,0.1025,1
9e87285b,27,27223,326686,business,1,1,805,0.3406,0,0.1673,0
5651d94f,40,43249,518988,salaried,7,1,535,0.2023,0,0.3687,1
f89ba640,51,60430,725167,salaried,12,0,672,0.3614,0,0.2593,0
ab5c58b3,49,17870,214445,business,12,1,426,0.2532,0,0.6455,1
847974af,29,41335,496031,salaried,1,1,620,0.2566,0,0.0804,0
1c3b988f,37,53835,646022,student,7,1,624,0.1451,0,0.2815,0
2e604487,42,30175,362110,self_employed,5,2,702,0.1413,0,0.4398,0
c1be0c84,35,18105,217271,salaried,1,0,805,0.4224,0,0.3708,0
79697168,32,61785,741428,self_employed,0,1,706,0.1594,0,0.1546,0
1dc7f886,21,15765,189181,self_employed,0,2,681,0.5834,0,0.4371,0
4928569e,26,12638,151656,self_employed,1,0,737,0.1386,1,0.2605,0
647e2bad,28,18399,220791,self_employed,0,2,842,0.243,0,0.4137,0
8c1fe48f,22,29002,348031,salaried,0,1,792,0.5624,0,0.1682,1
1b9a4231,36,17207,206491,salaried,3,2,647,0.2345,0,0.439,0
df52f168,43,20340,244091,self_employed,9,1,789,0.1617,0,0.1628,0
a7b138e1,30,25454,305457,salaried,0,0,525,0.3814,0,0.4929,1
c5b69436,21,63609,763308,salaried,0,3,689,0.2656,0,0.1821,0
86097afc,33,43023,516285,salaried,5,0,662,0.2884,0,0.4931,0
d087ece8,37,38813,465759,salaried,6,4,779,0.4641,0,0.4888,0
44068062,37,73785,885428,salaried,1,0,820,0.3099,0,0.4102,0
c8da3cfe,27,75723,908685,self_employed,0,0,717,0.4505,0,0.3998,0
e60737db,22,22824,273899,salaried,0,0,783,0.2907,0,0.5704,0
d8fce57d,43,22189,266278,salaried,10,1,681,0.1165,0,0.2575,0
e0d8b41f,38,26154,313848,salaried,7,0,730,0.5272,0,0.5625,1
89db30a6,28,39299,471598,salaried,3,0,504,0.1045,0,0.3047,1
4be844b3,21,66100,793206,self_employed,0,1,664,0.5942,0,0.1195,1
977a3908,37,21492,257914,self_employed,2,1,771,0.5457,0,0.1994,1
d8054b93,26,33742,404913,business,0,1,654,0.5113,0,0.2316,1
7ab1d25d,38,32932,395194,salaried,6,0,576,0.2548,0,0.4045,0
733794d9,36,67845,814145,business,6,1,822,0.4532,1,0.4719,0
ac3d33eb,55,52673,632086,salaried,1,1,655,0.3631,0,0.2364,0
e2c81706,34,21679,260158,salaried,3,1,531,0.1762,0,0.2067,1
bacd4859,55,50975,611706,salaried,6,0,565,0.4224,0,0.0789,0
75aa6753,35,30630,367570,student,4,2,628,0.4292,0,0.2303,0
75d0d003,28,39682,476185,salaried,3,0,786,0.3935,0,0.415,0
b1c139d1,24,19540,234483,salaried,1,2,859,0.2209,0,0.1636,0
041e401a,26,13868,166416,salaried,2,0,424,0.3771,1,0.4033,1
01889c82,39,30505,366067,business,3,1,739,0.5651,0,0.2792,1
1ae211cb,36,22256,267078,salaried,1,0,572,0.2641,0,0.327,0
f12364d0,21,32023,384278,salaried,0,1,597,0.5828,0,0.2625,1
435bf3c5,45,25750,309007,salaried,6,2,763,0.2878,0,0.1022,0
54ccb6bd,49,35762,429153,salaried,6,2,690,0.2066,0,0.1622,0
ec374144,21,39160,469920,self_employed,0,1,773,0.4929,0,0.4144,0
3e702fc1,45,48848,586177,self_employed,1,4,667,0.2222,0,0.768,0
c185d10f,51,48626,583523,salaried,6,1,635,0.3171,0,0.264,0
bab4f9d6,21,63839,766074,self_employed,0,1,652,0.5386,0,0.4389,1
6bcbefae,30,36617,439410,salaried,0,4,463,0.1857,0,0.0281,1
0f372b43,26,19837,238054,business,1,1,720,0.1292,0,0.3866,0
5f5f5c38,44,55302,663625,salaried,9,2,522,0.1337,0,0.6674,1
bd60890e,30,39759,477115,self_employed,0,1,830,0.4414,0,0.3324,0
23726559,30,50072,600865,salaried,3,1,806,0.2082,0,0.4408,0
ccf4b517,39,51057,612686,self_employed,7,0,639,0.4084,0,0.4006,0
fd138950,50,30910,370925,salaried,0,0,626,0.4816,0,0.1753,0
68bdfcfe,34,30708,368499,salaried,0,0,433,0.3394,0,0.0375,1
c79183ad,30,87935,1055229,self_employed,0,0,786,0.248,0,0.204,0
60116a4f,32,19240,230881,self_employed,0,3,657,0.2416,0,0.1652,0
3afcbab7,41,28347,340173,business,8,0,711,0.2366,0,0.2835,0
cbc80701,21,52016,624200,self_employed,0,1,656,0.2002,0,0.5498,0
d51cf3d3,34,32026,384312,self_employed,3,1,695,0.3235,1,0.3312,0
3157c51c,25,26975,323708,salaried,1,1,668,0.5461,0,0.5428,1
27ed267e,22,50632,607586,salaried,0,1,739,0.5419,0,0.1785,1
109a210e,21,65490,785889,salaried,0,1,627,0.2344,0,0.2969,0
9941896d,29,37949,455394,salaried,1,0,480,0.1423,0,0.2541,1
16358efe,45,17204,206454,salaried,9,3,821,0.4504,0,0.2355,0
a5a85014,21,36989,443879,salaried,0,2,559,0.3095,0,0.1005,0
91ff3124,40,42275,507307,salaried,4,0,674,0.2502,0,0.5376,0
c1c356a0,28,21922,263075,salaried,2,2,583,0.2972,0,0.0241,0
6c4361d5,24,70365,844387,business,0,3,832,0.363,0,0.3315,0
39a5c3dc,38,44980,539767,salaried,2,1,771,0.5571,0,0.1486,1
26090a26,48,22384,268611,self_employed,3,0,685,0.2331,1,0.1592,0
e23e6fa2,49,45383,544600,self_employed,2,1,601,0.5764,0,0.1946,1
72742df2,37,44985,539822,business,0,2,674,0.5223,0,0.2703,1
c87e82ab,34,26402,316833,salaried,2,0,607,0.1578,0,0.1739,0
45587cde,38,19635,235624,self_employed,7,3,595,0.5802,0,0.0549,1
8f57d387,59,30707,368489,business,11,0,752,0.1323,0,0.5197,0
84ae3b88,32,26207,314493,self_employed,3,0,627,0.5269,0,0.2316,1
651eb8df,46,39521,474259,salaried,0,0,725,0.2955,0,0.2742,0
02f29ed4,29,30818,369822,salaried,1,0,687,0.1061,0,0.3863,0
96f49bd5,26,43970,527646,business,1,1,713,0.1104,0,0.2488,0
a50f6925,52,38990,467881,salaried,7,1,544,0.5258,0,0.1521,1
6d22d092,35,49608,595303,salaried,0,1,728,0.3289,0,0.7073,0
7d5e81d8,37,45989,551872,salaried,0,1,640,0.4286,0,0.1076,0
60b40977,40,55589,667077,self_employed,7,0,610,0.5701,0,0.0279,1
0e1ed87e,26,23472,281666,salaried,1,3,748,0.444,0,0.3582,0
053ebd40,30,56963,683565,salaried,1,3,641,0.5898,0,0.1671,1
ddabb14a,28,85696,1028355,self_employed,2,0,658,0.2904,0,0.2005,0
bedff9c9,38,61526,738323,business,1,0,575,0.4706,0,0.2815,0
6e26ffff,38,17700,212404,salaried,4,3,632,0.2456,0,0.4933,0
22c60fa0,28,74725,896704,salaried,3,1,900,0.4373,0,0.3475,0
3941baf2,55,49958,599507,business,12,2,729,0.5138,0,0.3953,1
8791590d,34,55973,671682,business,5,1,779,0.2271,0,0.1804,0
a17a18be,36,24205,290465,salaried,6,2,697,0.2347,0,0.1769,0
32762b82,48,17994,215931,salaried,2,0,680,0.28,0,0.1255,0
588bcdc8,26,68908,826898,salaried,0,0,792,0.335,0,0.2184,0
5b2da8d3,29,28114,337371,self_employed,3,0,694,0.1602,0,0.2013,0
a2e4d29d,37,23878,286544,salaried,3,1,640,0.2937,0,0.1994,0
f754a3b0,21,17057,204684,self_employed,0,0,668,0.1936,0,0.1028,0
4f6b071c,32,15810,189723,salaried,1,3,640,0.21,0,0.1828,0
e9ec34dc,55,35009,420117,business,7,2,521,0.2523,0,0.0764,1
8cd33747,53,53113,637356,student,2,0,841,0.3847,0,0.297,0
491c7cb0,43,40131,481575,salaried,4,2,667,0.1686,0,0.1916,0
aa990475,46,32819,393831,salaried,9,1,561,0.2486,0,0.166,0
3da4e0fb,39,64705,776463,self_employed,7,1,653,0.2791,0,0.2829,0
e1e524f3,30,68929,827148,self_employed,4,3,614,0.2921,0,0.172,0
cf50f353,51,22959,275513,salaried,3,0,611,0.4291,0,0.4153,0
19917108,25,38172,458066,salaried,0,2,702,0.2679,0,0.1214,0
e1e511af,44,37072,444870,salaried,0,3,789,0.2984,0,0.2969,0
0625f956,29,30403,364836,salaried,3,1,696,0.1841,0,0.3388,0
8a6c96dd,30,43202,518426,salaried,1,2,692,0.1513,0,0.416,0
d1399b23,40,68461,821535,business,6,1,774,0.4625,0,0.3741,0
2ed3042b,55,14101,169222,salaried,1,4,593,0.3997,0,0.11,0
dfd6e89f,49,38892,466714,salaried,1,0,616,0.4606,0,0.1396,0
3661c611,38,37430,449168,salaried,6,2,534,0.5784,0,0.2295,1
b2bb5c26,35,31351,376220,salaried,4,3,686,0.1893,0,0.7753,0
d4c09a4c,42,49455,593470,self_employed,2,4,630,0.1872,1,0.1771,0
e59a5d2b,48,31036,372437,salaried,3,0,785,0.2175,0,0.245,0
984d2d51,21,25219,302637,salaried,0,1,705,0.491,0,0.6689,0
0bd66185,33,50091,601094,salaried,1,3,720,0.1629,0,0.2944,0
003b83b0,24,19795,237544,self_employed,0,0,717,0.459,0,0.3619,0
9b3cea9f,32,25546,306555,salaried,4,2,710,0.4302,0,0.5652,0
04a29cb8,22,23944,287335,salaried,0,0,756,0.4097,0,0.3753,0
0c065172,21,75136,901642,salaried,0,3,746,0.4707,1,0.1227,0
e1596ce9,21,37401,448814,student,0,0,601,0.2122,0,0.1899,0
4ba17d7b,29,18779,225349,salaried,2,1,745,0.3727,0,0.2256,0
b3a9c081,40,39234,470810,self_employed,8,1,514,0.4545,0,0.2473,1
de2472af,26,21078,252936,business,1,2,630,0.4184,0,0.4611,0
ac4f97bc,26,39781,477374,salaried,1,1,521,0.4368,0,0.3226,1
e89bd74c,38,19157,229894,self_employed,5,4,633,0.4174,1,0.2286,0
89acb92d,37,17566,210798,salaried,3,4,640,0.4136,0,0.1744,0
8f9160fc,52,48251,579019,business,3,1,705,0.5801,0,0.0977,1
2f5ea1e0,44,26376,316518,salaried,3,4,759,0.3741,0,0.3299,0
a79530f4,24,61652,739833,self_employed,1,1,599,0.5361,0,0.2103,1
c5a1248c,28,12963,155567,student,0,1,746,0.3857,0,0.4451,0
df6e3d1b,42,45395,544744,salaried,5,0,702,0.1195,0,0.3345,1
713722c4,26,28048,336582,salaried,2,2,684,0.5226,0,0.3302,1
d831f986,31,48701,584413,self_employed,1,1,683,0.3583,0,0.4872,0
33fedf33,21,28956,347481,salaried,0,0,533,0.3724,0,0.3164,1
1c9a42a5,21,46078,552938,business,0,3,620,0.4343,1,0.3157,0
df4748b8,47,30892,370710,business,8,1,672,0.1543,0,0.5483,0
a2fdcafe,36,36570,438847,self_employed,0,1,789,0.3345,0,0.3789,0
7db9408a,28,63149,757793,salaried,2,0,684,0.1492,0,0.359,0
5b8f5e55,30,35920,431044,business,1,2,604,0.5893,0,0.2028,1
8429cfc4,52,26408,316902,salaried,1,3,699,0.519,0,0.1678,1
f2eb7e15,28,22767,273214,business,2,1,579,0.5832,0,0.1686,1
9c704f2a,39,43601,523223,salaried,5,0,685,0.311,0,0.46,0
ed501349,43,58022,696269,self_employed,6,2,685,0.288,0,0.6792,0
f4149980,49,47291,567492,self_employed,7,2,633,0.4606,0,0.2106,0
1886f2db,26,76669,920038,self_employed,0,2,669,0.5724,0,0.305,1
e51b3e18,21,39970,479643,salaried,0,1,733,0.199,0,0.3761,0
c1b66bb5,23,27186,326239,business,0,1,617,0.4488,0,0.2992,0
ecae3d02,42,64669,776034,salaried,3,0,656,0.2008,0,0.7239,0
9eecde11,54,19092,229115,student,1,2,720,0.1841,0,0.3809,0
41d71c55,42,24352,292231,self_employed,4,0,873,0.5035,0,0.3431,1
be86b9c0,28,36250,435003,business,3,1,660,0.2262,0,0.3022,0
47a1efba,46,22079,264953,self_employed,3,2,571,0.1925,0,0.047,0
47c6aaf1,30,44630,535568,salaried,1,1,567,0.2242,1,0.2931,0
c0c5c163,26,28817,345811,self_employed,1,3,812,0.3492,0,0.246,0
e8703fdc,31,56337,676053,salaried,3,2,626,0.1063,0,0.1982,0
f8661359,29,43609,523317,salaried,2,0,535,0.5347,0,0.3515,1
805c8eb6,27,82099,985195,salaried,1,2,719,0.397,0,0.2991,0
f230dd19,47,15818,189817,salaried,0,3,642,0.3959,0,0.0977,0
95bdb310,29,43290,519480,self_employed,3,1,741,0.5414,0,0.1748,1
01ebfc5b,21,37145,445751,salaried,0,1,598,0.258,1,0.1677,0
5abe7f2d,40,36976,443713,salaried,0,1,643,0.5673,0,0.2614,1
c5cced20,25,29009,348115,salaried,1,1,608,0.4989,0,0.6399,0
674bc6a2,25,40541,486495,business,1,1,710,0.1381,0,0.1034,0
32c6174d,42,14417,173006,business,5,1,726,0.4889,0,0.0682,0
b2440a61,27,14202,170430,salaried,1,0,718,0.2895,0,0.0364,0
82c72ac5,30,24075,288901,salaried,4,2,729,0.3595,0,0.3839,0
26510f9f,35,14155,169864,salaried,2,1,692,0.3042,0,0.1787,0
e5d567df,32,41587,499054,salaried,5,1,499,0.5866,0,0.2051,1
