session_id,declared_age,video_estimated_age,age_discrepancy,location_mismatch_km,face_liveness_score,speech_consistency_score,device_fingerprint_seen_before,application_speed_seconds,fraud_label
ffab9658-51a,23,25,2,19.1,0.8236,0.7729,0,171.5,0
ef32050b-2bf,21,18,3,4.8,0.5208,0.9275,0,126.0,0
9a2e33ed-bde,61,52,9,3.1,0.4755,0.9255,1,119.5,0
8d180db5-52c,57,53,4,47.7,0.6864,0.6872,0,178.1,0
614b80ea-e85,59,64,5,5.9,0.6901,0.6434,1,94.7,0
da8b924d-3d2,42,38,4,26.4,0.6392,0.9588,0,116.8,0
d8441f38-8c1,47,50,3,4.2,0.8994,0.4686,1,89.1,0
c4bfc163-6d1,25,18,7,7.4,0.5331,0.7706,1,80.8,0
65e93223-1e5,58,65,7,5.5,0.6446,0.6245,0,128.9,0
db2fbfd8-63e,58,66,8,22.6,0.8216,0.8863,1,196.8,0
805027b5-67f,51,60,9,9.4,0.5053,0.8405,1,42.6,1
d402e141-14e,54,43,11,5.2,0.726,0.5612,1,109.5,0
751232ba-a93,63,59,4,7.8,0.9434,0.5835,1,129.5,0
3ded8535-572,51,62,11,7.7,0.8789,0.9312,1,165.0,0
2e065d6e-ecf,51,62,11,8.8,0.9905,0.8199,1,130.1,0
52e7a355-ffe,26,33,7,19.7,0.6431,0.8253,1,144.5,0
626cf488-6a8,22,28,6,2.2,0.7927,0.3148,1,155.4,0
e76095b4-420,61,68,7,2.7,0.7146,0.8502,1,154.3,0
c63d879d-35a,60,71,11,2.9,0.8584,0.4556,1,91.7,0
6a6267ce-520,51,54,3,11.1,0.7746,0.4308,1,115.8,0
46628d56-7b5,49,42,7,13.6,0.7016,0.6022,1,100.8,0
b667bf60-11b,64,75,11,17.0,0.2159,0.8141,1,116.2,0
fbd52c2a-f2c,30,19,11,4.1,0.9708,0.8217,1,83.5,0
d6657e95-744,48,48,0,9.2,0.9269,0.898,0,140.1,0
08937cbb-26b,28,31,3,10.4,0.8243,0.7718,1,191.5,0
fd820f1c-1fe,30,22,8,7.6,0.7361,0.8755,1,182.0,0
d10f6052-193,48,37,11,15.4,0.9116,0.9416,1,162.0,0
ea7ee0e1-9f2,23,28,5,23.1,0.7605,0.8285,1,108.7,0
5fa49392-d6f,23,24,1,5.9,0.6685,0.3749,1,116.7,0
9e1edff4-ed2,24,26,2,9.8,0.725,0.6439,1,129.6,0
fc412d45-f5b,43,47,4,5.0,0.8833,0.4372,1,194.2,0
d7c30588-5c3,53,46,7,6.5,0.8952,0.8931,0,88.4,0
129c990c-aa6,21,33,12,5.6,0.6503,0.5977,1,120.8,0
fd72b791-2bb,46,51,5,4.4,0.2746,0.4142,0,153.2,1
07911e34-b0c,50,47,3,14.7,0.6265,0.8015,1,100.9,0
e9e6741a-147,21,24,3,1.4,0.6197,0.8151,0,113.3,0
3c7db013-96d,32,30,2,1.6,0.8538,0.8544,1,96.0,0
a7f6534f-16f,62,63,1,51.3,0.6704,0.8379,1,88.0,0
bd5b229a-f47,35,31,4,5.8,0.9254,0.8064,1,189.5,0
366d038d-91f,25,26,1,29.0,0.8478,0.4522,1,124.4,0
780111b7-1ce,22,18,4,2.4,0.7415,0.7125,1,85.8,0
c8eecb65-f82,42,38,4,4.1,0.3762,0.5119,1,131.3,0
19fcb84f-add,57,64,7,9.8,0.8589,0.7311,1,155.1,0
c5f74920-a9f,31,40,9,0.4,0.9406,0.4256,0,64.5,0
28086057-16b,28,33,5,9.3,0.6558,0.7149,1,69.1,0
1a57daea-078,58,48,10,6.5,0.4598,0.6932,0,158.0,1
7b5c1c3c-0cb,56,59,3,12.9,0.6895,0.4871,1,121.4,0
ec55d477-bdf,59,51,8,44.1,0.9235,0.8493,0,129.8,0
35b806a8-fc5,32,43,11,1.7,0.8783,0.8934,1,99.0,0
3e750b89-3fd,28,24,4,4.2,0.8717,0.3605,1,133.6,0
7de0235d-e67,33,22,11,42.1,0.7426,0.985,1,119.3,0
32777ecc-afa,55,67,12,25.5,0.8176,0.798,1,152.0,0
e2ac7a87-1f0,28,32,4,10.8,0.8168,0.43,0,101.4,0
efea0873-c9a,33,32,1,20.3,0.9471,0.6488,1,138.4,0
469c09b7-39a,43,39,4,10.0,0.4966,0.9834,0,60.9,0
e4b7be51-631,62,56,6,10.7,0.971,0.7559,1,142.7,0
849aa64c-5fc,35,42,7,9.1,0.758,0.7553,1,158.2,0
b74de746-8f5,62,62,0,4.1,0.5069,0.7709,1,151.2,0
a73ac409-d33,21,29,8,5.3,0.8619,0.7631,1,93.3,0
dfbfeacc-d50,39,44,5,23.5,0.8232,0.5228,1,70.2,0
3561afc3-93d,21,20,1,22.2,0.8266,0.35,1,62.1,0
1f939c8a-29b,43,53,10,4.5,0.9882,0.4969,0,170.5,1
98021bab-f8f,49,45,4,44.0,0.7134,0.9401,1,50.8,0
3d6d1cda-97b,51,62,11,2.7,0.8654,0.6304,1,182.4,0
cfe6aa1a-1d3,55,65,10,1.5,0.8372,0.9435,1,38.4,1
90d71e0d-8ed,51,41,10,5.0,0.8182,0.9611,1,133.4,0
0b111712-acb,24,36,12,24.1,0.5933,0.8768,0,108.3,0
f21d0f30-80e,63,61,2,18.6,0.7454,0.5121,1,110.8,0
1228dd86-51f,46,49,3,0.3,0.9144,0.8452,0,155.3,0
26cf2d97-574,62,67,5,7.1,0.4966,0.6773,0,129.5,0
dc15035c-51f,45,56,11,3.2,0.8779,0.8435,1,215.9,0
720312dd-a16,22,20,2,8.2,0.8397,0.678,1,124.2,0
5672a0ae-0f7,30,38,8,5.3,0.952,0.9488,1,138.5,0
d9054c4c-dbc,50,60,10,3.4,0.9005,0.93,0,194.1,0
4b1dd1d8-95b,34,41,7,3.6,0.9908,0.7156,0,75.0,0
9278aa08-add,21,29,8,0.6,0.8316,0.3873,1,109.8,0
b04130eb-37f,59,65,6,15.0,0.9351,0.9602,1,133.8,0
30d1c9ff-633,59,50,9,17.3,0.8942,0.7421,0,88.8,0
85cd9b3c-e63,51,43,8,1.0,0.6286,0.4917,1,130.0,0
df13d93b-fbf,61,71,10,0.2,0.5872,0.4055,1,97.7,0
33a90170-bd4,53,54,1,5.6,0.8727,0.6299,1,111.2,0
824bf54a-c6b,26,24,2,18.9,0.6895,0.9317,0,131.9,0
45730b38-05b,59,69,10,13.5,0.7218,0.9443,1,203.0,0
3303afe0-2a5,48,49,1,11.3,0.9605,0.5837,1,62.8,0
8676f86d-fd3,62,74,12,4.8,0.9305,0.8338,0,84.6,0
b07609d5-e2b,22,24,2,6.3,0.6663,0.3148,1,79.2,0
e225f485-8ab,60,54,6,19.2,0.9296,0.8481,1,115.0,0
c95a5105-b4c,40,28,12,2.8,0.8914,0.6953,1,174.7,0
4d5598c7-235,41,43,2,46.3,0.6752,0.7263,1,123.9,0
28e4f88e-8fd,49,60,11,27.6,0.7263,0.732,1,106.6,0
202c3963-dd5,39,40,1,3.0,0.7136,0.6774,1,127.9,0
c1911220-02a,52,54,2,31.5,0.4572,0.4749,1,142.9,1
77cc8bd5-43c,22,24,2,1.9,0.955,0.8241,1,153.9,0
a9def3bd-aca,63,69,6,12.8,0.7225,0.7208,1,102.4,0
b54c1b7a-6df,38,29,9,12.0,0.5499,0.7211,1,122.5,1
fbc8d55a-0dd,60,56,4,7.8,0.801,0.9296,1,170.1,0
88f9bbce-1fb,44,53,9,19.2,0.649,0.6942,1,159.1,0
23822a05-7c7,63,62,1,2.2,0.6966,0.9603,1,177.8,0
1842b5b0-68e,61,54,7,13.6,0.6724,0.7766,0,96.3,0
4ee2fbad-969,33,38,5,22.4,0.7991,0.6033,1,51.8,0
b89a31c7-c44,25,25,0,7.3,0.6608,0.7448,1,150.3,0
633cee0a-183,21,22,1,1.9,0.8162,0.2921,0,87.1,0
c71a2f0c-099,44,46,2,6.2,0.673,0.9701,1,102.1,0
fa056974-7f3,64,76,12,36.1,0.9128,0.7935,1,86.8,0
a12bf0cc-e6a,28,30,2,32.2,0.8786,0.6043,1,124.1,0
f8b246c8-a3c,21,30,9,0.6,0.4745,0.8583,0,180.9,0
c51ef107-6c3,23,32,9,17.3,0.7048,0.6097,1,115.0,0
7ee653df-e05,44,46,2,6.8,0.8657,0.6129,1,125.5,0
7b791671-890,58,46,12,19.5,0.4345,0.4989,1,137.4,1
bdae6f52-e94,38,35,3,32.6,0.8471,0.796,0,120.5,0
119ed013-f93,36,29,7,3.5,0.8035,0.8298,1,138.3,0
d0a725a9-38a,45,57,12,21.4,0.8085,0.5742,1,135.8,0
fea3a59a-7a0,64,59,5,8.9,0.5913,0.5172,1,96.3,0
7b53aab3-208,34,43,9,16.7,0.5568,0.5744,0,129.1,1
68dc3a7e-a6c,50,41,9,24.5,0.67,0.4758,0,65.5,1
09acbd22-697,62,72,10,3.1,0.633,0.9592,1,140.5,0
c5291419-4b5,30,37,7,5.4,0.7952,0.7828,0,126.3,0
8e11e380-1cb,26,25,1,2.5,0.6556,0.8881,1,108.2,0
378c0080-ba1,57,66,9,33.0,0.9896,0.7377,1,127.0,0
249757c8-1d9,37,34,3,9.2,0.6223,0.9273,1,150.9,0
02cf511f-6cc,42,46,4,10.3,0.7867,0.5916,1,101.1,0
e05da384-9ae,37,35,2,12.1,0.539,0.8799,0,147.0,0
aee4907a-ea9,47,49,2,37.3,0.651,0.5175,1,131.9,0
ee46e5fa-2c3,59,53,6,9.8,0.5265,0.9752,1,118.4,0
3fd683f9-2f7,34,26,8,4.6,0.6306,0.6153,1,103.3,0
7f9407c7-051,21,23,2,9.1,0.7418,0.503,0,124.5,0
bb835a67-f7c,54,64,10,4.7,0.723,0.3354,1,130.6,1
164549a5-31e,34,33,1,11.9,0.8384,0.6269,1,116.1,0
6ce33c51-bc6,59,64,5,13.2,0.8014,0.2711,1,162.0,0
222463b6-61f,45,51,6,1.3,0.9383,0.9367,0,115.7,0
917a2773-711,41,30,11,12.4,0.5113,0.9776,0,92.7,0
96a7f882-fcc,52,49,3,98.1,0.9539,0.8799,1,140.6,0
3e34eaeb-390,37,42,5,2.9,0.6227,0.7003,1,151.4,0
73246cf5-60d,22,20,2,9.2,0.8156,0.6962,1,98.8,0
e01ed6ff-3f3,21,18,3,29.9,0.541,0.9109,0,92.6,0
3b2e6e74-064,39,48,9,24.0,0.8925,0.5069,1,131.7,0
dc116285-7f1,63,74,11,39.3,0.7738,0.671,1,154.0,0
131a6910-6fd,51,57,6,11.4,0.9302,0.8076,1,130.3,0
8a3a92d3-845,56,57,1,55.4,0.7944,0.9923,1,195.5,0
8036f608-613,36,34,2,15.5,0.7212,0.6506,1,107.7,0
91059aa8-207,26,37,11,14.8,0.9847,0.4034,1,131.7,1
61f470b6-63e,35,42,7,22.6,0.8846,0.5684,1,132.2,0
09b22e75-5b5,61,62,1,8.4,0.6455,0.6244,0,183.9,0
acd1cf3e-373,60,68,8,7.3,0.8878,0.7744,0,193.8,0
f9c64cbb-d5d,48,42,6,23.4,0.8433,0.6065,0,49.6,0
51dd9168-22a,53,47,6,44.7,0.7556,0.8659,1,155.6,0
e43a7a91-a89,56,59,3,7.7,0.8036,0.9031,1,139.5,0
92b30583-ccc,53,46,7,1.7,0.8507,0.3805,1,63.7,0
268e45ac-30f,27,32,5,43.2,0.4333,0.9745,1,145.1,0
b6fd23f3-ed0,62,64,2,3.0,0.565,0.7966,1,110.5,0
9bc07297-d46,40,33,7,27.6,0.9355,0.9405,1,79.8,0
ff9707b2-63d,30,20,10,8.5,0.7237,0.8988,1,98.9,0
486426b7-8b3,30,29,1,20.3,0.6317,0.8542,1,88.2,0
89a55f23-f5b,35,37,2,34.3,0.8668,0.9058,1,167.4,0
031baff6-b89,38,39,1,4.1,0.763,0.7509,1,131.8,0
7a6b7068-506,23,25,2,4.0,0.8956,0.8208,1,143.3,0
cbab42fc-9e9,54,64,10,15.0,0.6645,0.43,0,132.5,0
3d147c52-39b,47,53,6,1.9,0.9122,0.8842,1,136.8,0
0faa0d79-90b,61,65,4,6.3,0.6196,0.5258,1,95.4,0
302822ee-858,44,53,9,17.9,0.7971,0.8492,1,140.2,0
ee2d6cef-8fd,51,58,7,15.9,0.8874,0.77,1,132.0,0
70889cfc-86e,62,67,5,2.3,0.7156,0.613,1,104.6,0
3cb86cf9-ce5,35,30,5,12.0,0.8757,0.8634,1,110.4,0
7cd711f8-a29,28,37,9,61.4,0.9687,0.8994,1,121.4,0
8b917f49-299,57,63,6,6.9,0.8121,0.1622,1,147.0,0
a176e0cd-664,52,62,10,5.4,0.9254,0.5474,0,139.3,0
8350b472-2fa,47,53,6,10.8,0.5554,0.7698,1,101.4,0
9c25054e-67b,45,37,8,5.4,0.4924,0.9164,1,96.1,0
234df7d2-875,50,57,7,18.0,0.8771,0.9133,0,176.4,0
26cf3e0b-c83,48,43,5,1.2,0.285,0.9407,1,114.9,0
c2ceb262-455,26,25,1,21.1,0.817,0.9081,1,97.5,0
e635f077-683,34,25,9,23.4,0.7556,0.8007,0,101.5,0
b0d6f387-1e2,46,54,8,12.3,0.9041,0.7672,0,138.4,0
c160d43a-e0d,25,18,7,12.0,0.7446,0.9772,0,122.5,0
114eaa75-5c1,57,53,4,17.9,0.9385,0.544,1,149.3,0
a2b1b4b7-0dd,38,33,5,4.5,0.8325,0.8484,1,75.1,0
de07c16e-2ef,23,25,2,3.3,0.8709,0.9483,1,90.2,0
c19a530d-ce0,53,61,8,10.5,0.8825,0.7212,0,136.5,0
41e3789b-fb0,28,38,10,16.9,0.6814,0.7928,1,159.1,0
ca8cc8b9-9cd,23,18,5,12.4,0.9678,0.6889,0,122.7,0
de66bbdb-186,46,54,8,32.3,0.572,0.3991,1,173.8,0
404bbfc3-538,57,66,9,0.5,0.8583,0.5672,1,108.5,0
f49e4177-885,53,60,7,22.1,0.7103,0.5549,1,143.9,0
189435a7-a27,40,37,3,41.6,0.6286,0.874,0,104.1,0
00ade961-d14,24,20,4,8.3,0.9415,0.9098,0,84.8,0
f551bb4b-5d9,38,42,4,12.1,0.7898,0.6785,0,121.0,0
6b70928a-179,62,55,7,23.4,0.6008,0.4748,1,149.0,0
9c9b86dd-222,30,25,5,27.0,0.7739,0.5216,0,114.9,0
9474611c-d52,40,39,1,12.5,0.653,0.9474,1,98.1,0
d619c85f-c17,59,48,11,5.8,0.9655,0.8196,1,146.6,0
3fa8baa3-816,22,18,4,31.4,0.9591,0.9081,1,182.0,0
eb270f3b-135,46,41,5,10.8,0.8974,0.6993,0,125.7,0
8e08a279-68b,28,18,10,22.2,0.8564,0.6185,1,109.1,0
7c805d2b-35e,61,65,4,2.4,0.6836,0.8419,1,147.6,0
bd428d37-efa,59,57,2,14.3,0.8348,0.6346,0,41.4,0
f1dbe225-dc9,50,58,8,25.4,0.9749,0.975,0,98.3,0
eca980a7-0ee,37,32,5,22.7,0.3296,0.5734,1,63.4,0
93ccfd18-334,32,37,5,15.7,0.6621,0.9792,1,136.1,0
ce4e018e-1fd,32,32,0,1.6,0.8446,0.596,1,71.2,0
2c60c3af-464,21,29,8,0.9,0.8008,0.9073,1,145.2,0
907c3df7-79b,60,58,2,19.8,0.7372,0.7006,0,105.7,0
4dc45c4c-72e,42,41,1,18.7,0.7438,0.8737,1,126.0,0
21aa6fc8-69f,58,48,10,8.1,0.7512,0.9437,1,121.3,0
21e38430-833,55,45,10,17.7,0.881,0.9859,1,63.1,0
1248b061-d48,38,41,3,8.4,0.7678,0.5979,0,126.2,0
a359d4ea-3a8,49,61,12,3.4,0.4929,0.6465,1,121.3,1
b167827d-326,49,60,11,1.8,0.6525,0.8342,0,32.5,1
bcfb8c7b-d0a,26,35,9,2.7,0.7283,0.8698,0,89.3,0
408e792a-c12,46,49,3,6.7,0.7328,0.9729,1,34.9,0
041ff919-6df,46,39,7,18.5,0.9555,0.8887,0,128.4,0
8f66bff6-33a,64,66,2,20.4,0.79,0.9788,0,98.0,0
d711f19b-49f,62,68,6,4.1,0.8766,0.902,1,70.5,0
15dd6fcc-8ce,37,46,9,29.2,0.6179,0.9748,1,170.8,0
dd83e342-6c3,31,26,5,3.6,0.7177,0.7782,1,125.8,0
41b2fde0-700,48,38,10,25.5,0.5884,0.9227,1,107.8,0
0e1f8ccb-9a7,47,55,8,6.0,0.7418,0.6307,0,110.9,0
c6215714-a02,38,29,9,33.3,0.8679,0.9473,1,96.9,0
0d2f44fe-4eb,63,62,1,8.2,0.9138,0.6076,1,124.2,0
85b90796-f7f,60,54,6,3.9,0.9442,0.9352,1,133.2,0
8593e0a6-fce,46,42,4,42.1,0.9171,0.9399,0,71.1,0
1a5adc9f-c6f,26,24,2,0.2,0.7322,0.7448,0,84.9,0
0fbedb1c-904,22,18,4,11.0,0.8225,0.2173,1,17.9,0
6d4c5138-9da,64,66,2,3.5,0.9453,0.6305,1,115.9,0
c24dd2f9-65a,51,47,4,38.4,0.8456,0.7806,0,127.9,0
1822fbd1-c7e,46,52,6,11.2,0.7335,0.9461,1,171.0,0
7e16264b-904,38,32,6,7.9,0.7934,0.8311,1,111.7,0
4e5b2cca-0d0,32,27,5,3.5,0.9533,0.975,1,108.0,0
a38a2708-ff2,51,41,10,8.1,0.7319,0.9096,1,95.3,0
63beca1e-3bc,47,42,5,3.8,0.7534,0.283,0,87.7,0
a5491b31-b6d,63,52,11,37.8,0.9061,0.4362,1,122.9,0
a8ac2951-c20,38,42,4,5.8,0.9,0.696,1,65.9,0
a98f97ef-d86,53,54,1,44.6,0.9342,0.8789,1,70.3,0
2c604295-cef,50,51,1,6.3,0.7013,0.7532,0,110.3,0
b26487e8-e81,55,64,9,1.8,0.8563,0.3718,1,68.8,0
13496182-22f,51,54,3,17.8,0.6791,0.8205,1,129.2,0
9ac66546-007,35,46,11,26.5,0.7968,0.6921,1,180.4,0
c06903a8-b2e,49,58,9,36.9,0.7163,0.5446,1,107.8,0
c3d0a5fb-6c9,35,41,6,15.5,0.9207,0.6993,1,159.3,0
6a755b9a-5f7,59,62,3,17.4,0.8632,0.4236,0,86.0,0
b923e684-3c3,61,62,1,3.9,0.5619,0.4797,1,173.3,0
0140b020-a6a,41,35,6,42.6,0.9326,0.5916,1,102.0,0
fe4e00af-577,54,58,4,11.7,0.9345,0.6294,0,114.3,0
f1207de0-a6d,50,48,2,9.0,0.9207,0.4712,1,158.9,0
45658a49-d4d,57,60,3,52.5,0.904,0.5166,0,75.0,0
2420a8a5-b0c,41,48,7,9.5,0.8461,0.9275,0,127.6,0
765f06d2-3a2,22,27,5,63.9,0.7553,0.7084,1,216.9,0
fdeeaef9-33a,36,37,1,6.8,0.997,0.8644,0,160.0,0
056eb9c7-1a1,42,42,0,8.1,0.432,0.9031,0,84.5,0
75e8e562-ee3,42,33,9,31.9,0.4406,0.6028,1,96.0,0
d9b86052-839,28,26,2,17.5,0.7177,0.6572,0,164.6,0
1fdd7815-1dd,52,45,7,14.9,0.8256,0.73,1,112.0,0
49d10332-aae,41,47,6,8.6,0.9101,0.7897,1,118.3,0
d8b5ff61-bac,24,34,10,31.6,0.5021,0.7584,1,131.1,1
0471197f-4f4,21,18,3,16.3,0.5545,0.6074,1,92.3,0
7f9fcaea-340,21,23,2,0.0,0.88,0.8014,1,156.5,0
60ee920e-bdc,47,50,3,3.2,0.5637,0.936,1,117.2,0
77330b01-776,25,36,11,4.4,0.5821,0.72,1,184.9,0
ee7bf403-556,39,42,3,58.8,0.5279,0.7876,0,53.4,0
083d57f9-91b,57,65,8,21.2,0.2632,0.7418,0,106.2,0
9fc2fc31-4ac,36,47,11,22.5,0.9344,0.9622,1,68.4,0
044054ab-fe9,26,18,8,7.1,0.6695,0.9294,1,123.6,0
7a67255b-566,54,48,6,28.9,0.8827,0.4463,1,110.9,0
818a87a5-b06,37,32,5,4.2,0.7465,0.9316,1,49.4,0
431acb27-639,54,44,10,1.3,0.8935,0.9602,1,129.5,0
bb5360c7-f5b,40,52,12,8.0,0.7433,0.6599,0,81.0,0
a0c95f51-468,46,42,4,1.8,0.5935,0.9578,0,110.3,0
d20bc6e0-223,38,32,6,32.2,0.6746,0.949,1,79.5,0
aa140a81-e9c,29,39,10,25.5,0.4212,0.425,1,78.4,0
fb3fcf15-f00,51,56,5,26.2,0.8317,0.5843,1,80.9,0
e8e59cbd-e9f,23,31,8,11.0,0.9161,0.5724,1,113.6,0
f981b43a-49e,53,44,9,12.4,0.8336,0.5787,1,95.6,0
f55a1e04-381,50,55,5,0.1,0.4518,0.8686,1,95.6,0
15294f6c-924,39,46,7,1.9,0.7373,0.7445,1,108.8,0
fc7e2934-11c,45,35,10,37.6,0.8988,0.6003,1,109.0,0
dd442dbe-a48,22,18,4,2.2,0.7992,0.8379,1,178.6,0
f6f5a8e2-56d,25,37,12,1.9,0.5931,0.7852,0,94.0,0
5d04ee54-69a,58,60,2,12.8,0.6144,0.5484,0,125.6,0
c066ffca-79d,45,47,2,3.4,0.6751,0.7091,1,136.2,0
c7b799c1-010,36,38,2,10.8,0.8546,0.8986,0,134.0,0
7ff6ac75-574,52,56,4,4.5,0.5106,0.6554,1,74.2,0
d05799fa-dba,49,61,12,12.0,0.8501,0.5992,0,96.6,0
df99ddb7-470,48,54,6,37.3,0.8727,0.9076,1,170.6,0
ae43349a-200,21,18,3,3.0,0.3891,0.9066,1,51.9,0
18df78f5-497,37,29,8,20.1,0.8904,0.3911,0,106.9,0
44808bf0-a8c,24,29,5,35.5,0.7733,0.9,1,104.8,0
1ccc7126-da9,60,56,4,1.9,0.9912,0.7027,1,105.3,0
6854506f-de0,57,49,8,14.5,0.8323,0.5948,1,210.1,0
78edbb24-7c5,43,50,7,14.3,0.5806,0.5342,1,139.7,0
8f04d5b7-ff4,31,26,5,18.8,0.5173,0.5215,1,166.0,0
9c2ae794-7ef,35,24,11,4.9,0.8758,0.73,1,199.8,0
fde6482c-857,23,22,1,24.2,0.5677,0.7509,0,83.7,0
cfdd3aba-00e,57,66,9,11.3,0.8469,0.5046,0,66.5,0
edf7bfe9-022,40,45,5,6.9,0.8973,0.7731,0,70.0,0
e7fb78bd-74c,50,54,4,0.0,0.7877,0.4917,1,131.2,0
9dec13f7-0f9,39,45,6,2.6,0.8209,0.7958,1,150.8,0
e2bf8045-ddf,52,53,1,19.0,0.7655,0.8892,0,75.0,0
b2f4d80b-0c9,61,70,9,14.4,0.5308,0.7895,1,106.7,1
223184ef-65d,53,63,10,2.7,0.8903,0.8063,0,91.7,0
48993cb0-165,55,53,2,0.3,0.8432,0.9332,1,118.4,0
7491141e-d06,25,34,9,23.0,0.9935,0.7855,0,122.9,0
32c43b26-bed,55,58,3,2.9,0.8687,0.7838,1,39.1,0
87090309-fda,62,69,7,11.3,0.7558,0.519,1,104.9,0
e0bd07b5-11c,39,33,6,5.9,0.6769,0.8537,1,29.2,0
628a20ad-929,30,36,6,18.9,0.6173,0.9436,1,167.4,0
f0de78aa-1e7,31,26,5,73.1,0.6984,0.7984,1,201.6,0
1e896cd2-68d,57,59,2,18.5,0.7558,0.7331,1,188.3,0
9a6b195c-2d8,30,27,3,34.2,0.8746,0.6905,1,140.4,0
dee102b6-da9,63,69,6,42.8,0.6113,0.7794,1,84.6,0
0b704b91-891,40,47,7,6.6,0.9938,0.7223,1,119.2,0
936867ea-ea2,43,54,11,14.6,0.7349,0.7691,1,114.0,0
3256fe2b-382,21,23,2,6.3,0.9187,0.9217,1,149.6,0
96f44abd-eba,54,60,6,11.8,0.6015,0.6854,1,126.5,0
3212e695-276,35,30,5,14.2,0.7997,0.8253,1,118.9,0
51378789-985,61,60,1,26.8,0.9734,0.6363,0,111.3,0
9ca0f382-fb1,33,30,3,1.9,0.9619,0.5952,1,118.5,0
ea9604fc-8ff,58,58,0,29.8,0.7777,0.5122,1,103.5,0
1ca7fe25-cab,32,20,12,68.9,0.8275,0.4149,0,80.4,1
68f86188-472,55,51,4,17.1,0.9223,0.4882,1,130.1,0
44ec5153-054,37,41,4,2.2,0.9349,0.5943,0,80.9,0
b55f89ba-0e8,43,50,7,1.3,0.6796,0.8801,0,99.9,0
8e68441a-d7e,52,43,9,7.4,0.9815,0.7799,0,124.1,0
21514298-107,22,19,3,25.7,0.7835,0.8332,1,129.7,0
8760360a-329,34,38,4,12.6,0.9064,0.9502,1,124.8,0
0b0aadae-64d,47,52,5,0.5,0.7086,0.956,0,110.5,0
2435ee65-913,46,57,11,37.9,0.5712,0.8894,0,109.1,1
c5d08f29-bc2,47,49,2,21.6,0.9078,0.6449,0,203.8,0
623c0a0f-a48,45,56,11,4.9,0.9451,0.7677,0,166.2,0
71a5a756-3ca,46,43,3,3.6,0.5157,0.5907,0,95.1,0
984d2785-8f3,49,42,7,7.2,0.8237,0.9041,0,160.4,0
ec4f1bb9-293,64,65,1,8.1,0.7276,0.6854,1,83.5,0
36bc3cdf-152,24,24,0,23.0,0.7489,0.5271,0,135.3,0
fac20fd6-b44,57,56,1,18.6,0.619,0.599,0,135.9,0
3efebb66-24c,61,50,11,8.9,0.882,0.9352,1,189.2,0
93047e3e-ad3,22,19,3,2.5,0.6658,0.6178,0,146.8,0
9385a5a4-5ba,32,29,3,5.5,0.8329,0.8255,1,123.2,0
2de65935-edf,36,24,12,10.9,0.8743,0.9265,0,156.4,0
e50cf1e9-325,64,59,5,28.4,0.698,0.7199,0,162.3,0
0761d434-b1f,63,56,7,23.5,0.9128,0.6695,0,140.0,0
6c9760af-40f,53,56,3,9.3,0.8458,0.5953,1,113.0,0
95fd83ab-9be,54,60,6,13.4,0.6933,0.8526,1,201.1,0
46cf4cd7-0f9,32,20,12,0.7,0.733,0.8198,1,121.2,0
5ef0e862-843,34,29,5,12.8,0.6343,0.8518,1,211.1,0
3e27e243-209,24,32,8,8.0,0.7664,0.7468,1,116.2,0
bacdda74-ba5,21,30,9,14.1,0.5336,0.7361,1,200.2,1
cb342a7c-f51,45,47,2,44.7,0.6469,0.5792,0,144.5,0
ca89cea9-b35,49,55,6,34.9,0.9643,0.3058,0,136.5,0
aff274b1-5ed,50,50,0,7.2,0.2873,0.6068,0,68.7,0
6e667d93-fd7,30,26,4,0.5,0.6795,0.5387,1,89.4,0
76494328-012,61,60,1,17.6,0.8237,0.6667,0,144.5,0
4633e2bb-0ae,28,27,1,15.3,0.5071,0.9137,1,140.6,0
a6c0e313-8ca,22,30,8,21.1,0.7131,0.7103,0,125.1,0
04ce67f7-c5a,33,27,6,1.9,0.6425,0.8094,0,125.1,0
7f03a804-37f,31,30,1,6.0,0.9301,0.7389,0,60.0,0
2222de43-67c,46,50,4,12.3,0.7601,0.5969,0,180.7,0
1d908682-181,51,60,9,21.5,0.4265,0.8679,1,50.5,1
b0ad91ce-8d6,36,40,4,2.1,0.8749,0.7039,1,42.7,0
563016b8-8df,50,57,7,4.2,0.7159,0.9365,1,143.6,0
1e35ac06-005,29,31,2,13.4,0.8393,0.587,0,126.3,0
d4f30956-c71,37,43,6,19.1,0.805,0.6335,1,90.1,0
296568ef-c34,60,70,10,2.1,0.6222,0.8543,0,112.6,0
8fb25bef-2fd,32,42,10,7.6,0.3763,0.8914,0,109.1,1
f16098fd-2d9,24,24,0,8.1,0.8768,0.6155,1,100.5,0
3e8d8737-b78,50,60,10,14.1,0.3355,0.9425,0,130.4,0
16769167-6d3,62,60,2,0.0,0.6712,0.607,1,95.5,0
584ffcf9-7ce,45,50,5,30.2,0.8891,0.7905,1,172.2,0
925737a5-22c,58,54,4,3.8,0.8755,0.9346,1,132.2,0
7e5ed6a2-4e2,57,48,9,3.5,0.8607,0.8523,1,167.8,0
be6fbef3-3ee,57,62,5,5.1,0.6005,0.3267,1,196.2,0
b4260cfa-8e5,48,42,6,3.8,0.7316,0.5381,1,163.5,0
7a1e83d3-8dd,64,64,0,12.5,0.6824,0.6071,1,87.0,0
43f138b2-056,46,41,5,34.2,0.8109,0.6606,1,86.8,0
